huc12,huc12_name,centroid_xy,comid,nord,to_huc12,outlet_comid,from_huc12s,inlet_comids,outlet_comids,huc10,huc08,in_drb,catchment_hectares,tn_load,tp_load,tss_load,tn_load_ps,tp_load_ps,tn_load_avoid,tp_load_avoid,tss_load_avoid,tn_load_xsnps,tp_load_xsnps,tss_load_xsnps,tn_load_red1,tp_load_red1,tss_load_red1,tn_load_red2,tp_load_red2,tss_load_red2,tn_load_red3,tp_load_red3,tss_load_red3,tn_load_rem1,tp_load_rem1,tss_load_rem1,tn_load_rem2,tp_load_rem2,tss_load_rem2,tn_load_rem3,tp_load_rem3,tss_load_rem3
020402070201,Upper Leipsic River,[-75.6136329   39.23712011],25039946,118530,020402070202,25039946,,,[25039946  8075630],0204020702,02040207,True,7332.7004,109468.26413374578,7220.092923619683,5045371.890426631,0.0,0.0,0.0,0.0,0.0,-15700.931694254223,4946.955799619682,-1728576.7390933686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15700.931694254223,4946.955799619682,-1728576.7390933686,-15700.931694254223,4946.955799619682,-1728576.7390933686,-15700.931694254223,4946.955799619682,-1728576.7390933686
020402070202,Lower Lepsic River,[-75.506506    39.24609039],8074448,77813,020402070203,8074448,['020402070201'],[25039946],[8074448 8074470 8075926 8074498 8074494],0204020702,02040207,True,5834.4464,55020.197617748076,5393.452045645386,3440560.248174411,0.0,0.0,0.0,0.0,0.0,-44573.802430251926,3584.7736616453853,-1949301.3361455891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44573.802430251926,3584.7736616453853,-1949301.3361455891,-44573.802430251926,3584.7736616453853,-1949301.3361455891,-44573.802430251926,3584.7736616453853,-1949301.3361455891
020402070203,Duck Creek-Delaware Bay,[-75.45470274  39.29600576],25039974,77684,020402040000,25039974,['020402070202'],[8074448],[ 25039974   8075948 932040118  25039922   8074480],0204020702,02040207,True,10624.3276,74567.65958393781,4734.745512982691,1869621.701917792,0.0,0.0,0.0,0.0,0.0,-106789.61254806217,1441.2039569826911,-7945132.134962208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106789.61254806217,1441.2039569826911,-7945132.134962208,-106789.61254806217,1441.2039569826911,-7945132.134962208,-106789.61254806217,1441.2039569826911,-7945132.134962208
020402070204,Simons River-Delaware Bay,[-75.43581177  39.20335527],8075626,120711,020402040000,8075626,,,[8075626 8075704 8074620 8074578],0204020702,02040207,True,6842.1692,84440.08876327184,5109.173857848024,3177786.050904109,0.0,0.0,0.0,0.0,0.0,-32355.739480728163,2988.101405848024,-3143009.8560558907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32355.739480728163,2988.101405848024,-3143009.8560558907,-32355.739480728163,2988.101405848024,-3143009.8560558907,-32355.739480728163,2988.101405848024,-3143009.8560558907
020402070205,Little River-Delaware Bay,[-75.41557117  39.1416681 ],8074642,123103,020402040000,8074642,,,[8074642 8074646 8074744 8074610],0204020702,02040207,True,6120.4648,98528.70957418761,5090.390079277349,4784224.605672963,0.0,0.0,0.0,0.0,0.0,-5947.6245618123885,3193.045991277349,-869860.7765670365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5947.6245618123885,3193.045991277349,-869860.7765670365,-5947.6245618123885,3193.045991277349,-869860.7765670365,-5947.6245618123885,3193.045991277349,-869860.7765670365
020402070301,Upper Saint Jones River,[-75.59035427  39.17037492],8075748,117897,020402070304,8075748,,,[8075748 8075750 8074708],0204020703,02040207,True,10109.6413,109359.14774719511,9172.787908892893,8869551.21633952,0.0,0.0,0.0,0.0,0.0,-63212.4292438049,6038.799105892892,-469735.41660047957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-63212.4292438049,6038.799105892892,-469735.41660047957,-63212.4292438049,6038.799105892892,-469735.41660047957,-63212.4292438049,6038.799105892892,-469735.41660047957
020402070302,Issac Branch,[-75.5845569   39.11958873],8075760,117944,020402070304,8075760,,,[8075760],0204020703,02040207,True,3471.9775,64590.18615980877,3727.517367925505,2212293.17692093,0.0,0.0,0.0,0.0,0.0,5323.5302348087735,2651.204342925505,-995119.6375790699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5323.5302348087735,2651.204342925505,-995119.6375790699,5323.5302348087735,2651.204342925505,-995119.6375790699,5323.5302348087735,2651.204342925505,-995119.6375790699
020402070303,Tidbury Creek,[-75.55923316  39.08468824],8074762,117963,020402070304,8074762,,,[8074762 8074764],0204020703,02040207,True,2538.5445,42594.23296080674,2435.423285756063,1321108.030065598,0.0,0.0,0.0,0.0,0.0,-738.7216541932632,1648.4744907560626,-1023999.379034402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-738.7216541932632,1648.4744907560626,-1023999.379034402,-738.7216541932632,1648.4744907560626,-1023999.379034402,-738.7216541932632,1648.4744907560626,-1023999.379034402
020402070304,Lower Saint Jones River,[-75.46599054  39.08878606],8075784,117858,020402040000,8075784,['020402070301' '020402070302' '020402070303'],[8075748 8075760 8074762],[8075784],0204020703,02040207,True,6671.398,76628.47279164527,5589.3912617058395,5440106.261490918,0.0,0.0,0.0,0.0,0.0,-37252.29106835473,3521.2578817058393,-722931.2109090822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37252.29106835473,3521.2578817058393,-722931.2109090822,-37252.29106835473,3521.2578817058393,-722931.2109090822,-37252.29106835473,3521.2578817058393,-722931.2109090822
020402070401,Spring Branch-Murderkill River,[-75.5768934   38.98365806],8076746,117477,020402070404,8076746,,,[8076746],0204020704,02040207,True,5343.4021,96826.73915786124,4881.327458359612,1944464.187625046,0.0,0.0,0.0,0.0,0.0,5614.86531086125,3224.8728073596126,-2991770.672354954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5614.86531086125,3224.8728073596126,-2991770.672354954,5614.86531086125,3224.8728073596126,-2991770.672354954,5614.86531086125,3224.8728073596126,-2991770.672354954
020402070402,Browns Branch,[-75.54117158  38.93646377],8077788,117509,020402070404,8077788,,,[8077788],0204020704,02040207,True,5057.197099999999,91038.56051885641,4472.926173091957,2051878.3484110958,0.0,0.0,0.0,0.0,0.0,4712.206021856403,2905.1950720919567,-2619960.332568904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4712.206021856403,2905.1950720919567,-2619960.332568904,4712.206021856403,2905.1950720919567,-2619960.332568904,4712.206021856403,2905.1950720919567,-2619960.332568904
020402070403,Spring  Creek,[-75.52643164  39.03847816],8075316,117542,020402070404,8075316,,,[8075316],0204020704,02040207,True,7234.0912,124399.38766241804,6792.984827962637,3947030.911081789,0.0,0.0,0.0,0.0,0.0,913.450878418038,4550.416555962637,-2735822.539478211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,913.450878418038,4550.416555962637,-2735822.539478211,913.450878418038,4550.416555962637,-2735822.539478211,913.450878418038,4550.416555962637,-2735822.539478211
020402070404,Ash Gut-Murderkill River,[-75.48143644  38.98125807],8075324,117466,020402070405,8075324,['020402070401' '020402070402' '020402070403'],[8076746 8077788 8075316],[8075324],0204020704,02040207,True,3388.9028,78608.12099446465,3484.8736872872696,1497546.8021983767,0.0,0.0,0.0,0.0,0.0,20759.55019846466,2434.3138192872693,-1633121.6044416232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20759.55019846466,2434.3138192872693,-1633121.6044416232,20759.55019846466,2434.3138192872693,-1633121.6044416232,20759.55019846466,2434.3138192872693,-1633121.6044416232
020402070405,Murderkill River-Town of South Bowers,[-75.42474153  39.02215903],8075804,117432,020402070406,8075804,['020402070404'],[8075324],[8075804],0204020704,02040207,True,4300.0513,134790.92744334062,9542.922653067822,1610722.8570456617,82348.1737315546,6148.9260396645295,0.0,0.0,0.0,-20959.121979213967,2060.9807104032925,-2361664.533894338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20959.121979213967,2060.9807104032925,-2361664.533894338,-20959.121979213967,2060.9807104032925,-2361664.533894338,-20959.121979213967,2060.9807104032925,-2361664.533894338
020402070406,Brockonbridge Gut-Delaware Bay,[-75.3471799   39.05608003],8074862,124380,020402040000,8074862,['020402070405'],[8075804],[8074862 8074824],0204020704,02040207,True,1724.5059,37473.82106648491,1559.2881600790893,259154.7122791667,0.0,0.0,0.0,0.0,0.0,8036.505353484905,1024.6913310790892,-1333943.8381408334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8036.505353484905,1024.6913310790892,-1333943.8381408334,8036.505353484905,1024.6913310790892,-1333943.8381408334,8036.505353484905,1024.6913310790892,-1333943.8381408334
020402070501,Upper Mispillion River,[-75.48741851  38.8888352 ],8077810,117680,020402070503,8077810,,,[8077810],0204020705,02040207,True,7001.0254,230057.75709418557,10266.861882075715,2155121.608424977,7832.051686238169,658.008406016821,0.0,0.0,0.0,102718.20182994739,7438.535602058892,-4312425.656095022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102718.20182994739,7438.535602058892,-4312425.656095022,102718.20182994739,7438.535602058892,-4312425.656095022,102718.20182994739,7438.535602058892,-4312425.656095022
020402070502,Upper Cedar Creek,[-75.41582299  38.83920929],8077842,119315,020402070505,8077842,,,[8077842],0204020705,02040207,True,4520.1076,227420.35742479586,7794.16818847343,837634.7210021848,0.0,0.0,0.0,0.0,0.0,150262.12069279587,6392.934832473429,-3338040.679877815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150262.12069279587,6392.934832473429,-3338040.679877815,150262.12069279587,6392.934832473429,-3338040.679877815,150262.12069279587,6392.934832473429,-3338040.679877815
020402070503,Middle Mispillion River,[-75.4228218   38.92373079],8077566,117660,020402070506,8077566,['020402070501'],[8077810],[8077566 8076842],0204020705,02040207,True,6541.7608,210062.24822845464,8741.367584186402,2483662.216394056,0.0,0.0,0.0,0.0,0.0,98394.39137245464,6713.421736186403,-3559616.4106459436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98394.39137245464,6713.421736186403,-3559616.4106459436,98394.39137245464,6713.421736186403,-3559616.4106459436,98394.39137245464,6713.421736186403,-3559616.4106459436
020402070504,Slaughter Creek,[-75.30484825  38.87063939],8076944,119351,020402070505,8076944,,,[8076944],0204020705,02040207,True,4180.2862000000005,140567.17692697883,6690.855242005907,620800.0552692795,0.0,0.0,0.0,0.0,0.0,69209.69149297885,5394.966520005906,-3240948.3362907204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69209.69149297885,5394.966520005906,-3240948.3362907204,69209.69149297885,5394.966520005906,-3240948.3362907204,69209.69149297885,5394.966520005906,-3240948.3362907204
020402070505,Lower Cedar Creek,[-75.35384927  38.89500114],8077778,119289,020402070506,8077778,['020402070502' '020402070504'],[8077842 8076944],[8077778],0204020705,02040207,True,4368.5349,150782.57855112813,7190.3750211132265,799118.9503287119,0.0,0.0,0.0,0.0,0.0,76211.68780812812,5836.129202113226,-3236533.590291288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76211.68780812812,5836.129202113226,-3236533.590291288,76211.68780812812,5836.129202113226,-3236533.590291288,76211.68780812812,5836.129202113226,-3236533.590291288
020402070506,Lower Missipillion River,[-75.3606347   38.95868476],8080210,117578,020402070507,8080210,['020402070503' '020402070505'],[8077566 8077778],[8080210],0204020705,02040207,True,4310.5334,42365.80626810983,3957.3508162376183,586531.1081812086,0.0,0.0,0.0,0.0,0.0,-31214.99886989017,2621.0854622376182,-3395539.6467387914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-31214.99886989017,2621.0854622376182,-3395539.6467387914,-31214.99886989017,2621.0854622376182,-3395539.6467387914,-31214.99886989017,2621.0854622376182,-3395539.6467387914
020402070507,Grecos Canal-Delaware Bay,[-75.28481895  38.95182023],8076772,117629,020402040000,8076772,['020402070506'],[8080210],[8076772 8074898],0204020705,02040207,True,1805.7938,16819.68642518953,2113.0145549508343,176639.92513472302,0.0,0.0,0.0,0.0,0.0,-14005.213740810468,1553.2184769508344,-1491552.387305277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14005.213740810468,1553.2184769508344,-1491552.387305277,-14005.213740810468,1553.2184769508344,-1491552.387305277,-14005.213740810468,1553.2184769508344,-1491552.387305277
020402070601,Round Pole Branch-Broadkill River,[-75.34372601  38.74409775],8077964,116275,020402070603,8077964,,,[8077964 8077960],0204020706,02040207,True,7474.802,291258.0399330815,12824.357930777556,1502951.288156598,5496.707616859,680.4685886849632,0.0,0.0,0.0,158166.46217622247,9826.700722092593,-5402270.799443401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158166.46217622247,9826.700722092593,-5402270.799443401,158166.46217622247,9826.700722092593,-5402270.799443401,158166.46217622247,9826.700722092593,-5402270.799443401
020402070602,Primehook Creek,[-75.31304135  38.81836279],8077664,116184,020402070603,8077664,,,[8077664 8077196],0204020706,02040207,True,8359.682,304862.9078473907,12933.693570916766,1175076.044908289,0.0,0.0,0.0,0.0,0.0,162163.1361073907,10342.192150916768,-6547598.186691711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162163.1361073907,10342.192150916768,-6547598.186691711,162163.1361073907,10342.192150916768,-6547598.186691711,162163.1361073907,10342.192150916768,-6547598.186691711
020402070603,Beaverdam Creek-Broadkill River,[-75.26008687  38.76953373],8077886,116148,020402070604,8077886,['020402070601' '020402070602'],[8077964 8077664],[8077886 8077906],0204020706,02040207,True,5996.3868,173928.45320613848,9539.992034099227,1278384.5568721446,0.0,0.0,0.0,0.0,0.0,71570.13053013847,7681.112126099226,-4261077.568967856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71570.13053013847,7681.112126099226,-4261077.568967856,71570.13053013847,7681.112126099226,-4261077.568967856,71570.13053013847,7681.112126099226,-4261077.568967856
020402070604,Canary Creek-Broadkill River,[-75.19528854  38.76308555],8077930,116139,020402070605,8077930,['020402070603'],[8077886],[8077930],0204020706,02040207,True,5385.4684,167681.256197348,8758.153700801327,2911394.2822864223,0.0,0.0,0.0,0.0,0.0,75751.31060934802,7088.658496801328,-2063701.4256335772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75751.31060934802,7088.658496801328,-2063701.4256335772,75751.31060934802,7088.658496801328,-2063701.4256335772,75751.31060934802,7088.658496801328,-2063701.4256335772
020403010301,Upper Toms River,[-74.37527402  40.1184007 ],9441373,114858,020403010305,9441373,,,[9441373],0204030103,02040301,False,9098.0246,52854.9381285461,1861.1303282481501,3905260.419032279,0.0,0.0,0.0,0.0,0.0,-102448.3417934539,-959.2572977518499,-4499494.7064477205,0.0,0.0,0.0,0.0,0.0,0.0,2.497068563092782,0.4073776607997973,198.06204984507121,-102448.3417934539,-959.2572977518499,-4499494.7064477205,-102448.3417934539,-959.2572977518499,-4499494.7064477205,-102450.838862017,-959.6646754126498,-4499692.768497566
020403010302,Ridgeway Branch,[-74.38585811  40.05512695],9442241,114893,020403010303,9442241,,,[9442241],0204030103,02040301,False,8693.5739,35343.415002860194,1280.5428773252706,2531301.63746436,0.0,0.0,0.0,0.0,0.0,-113055.8914701398,-1414.4650316747293,-5499821.931355639,0.0,0.0,0.0,0.0,0.0,0.0,2.106806792401642,0.3473008840000027,191.05475815010553,-113055.8914701398,-1414.4650316747293,-5499821.931355639,-113055.8914701398,-1414.4650316747293,-5499821.931355639,-113057.99827693221,-1414.8123325587294,-5500012.9861137895
020403010303,Union Branch,[-74.35644715  40.00283883],9443483,114888,020403010305,9443483,['020403010302'],[9442241],[9443483],0204030103,02040301,False,7645.0813,32232.88223704354,1297.6306490368845,3711827.5960224574,0.0,0.0,0.0,0.0,0.0,-98268.65555395646,-1072.3445539631155,-3350698.508917542,0.0,0.0,0.0,0.0,0.0,0.0,4.640441016000366,0.75284720580002,437.5525202068234,-98268.65555395646,-1072.3445539631155,-3350698.508917542,-98268.65555395646,-1072.3445539631155,-3350698.508917542,-98273.29599497246,-1073.0974011689154,-3351136.061437749
020403010304,Wrangle Brook,[-74.30516348  39.95761846],9453775,114775,020403010305,9453775,,,[9453775],0204030103,02040301,False,8922.1763,56949.084640372894,1825.7672249319335,5855572.947003821,0.0,0.0,0.0,0.0,0.0,-95352.46480062712,-940.1074280680666,-2386733.518936178,0.0,0.0,0.0,0.0,0.0,0.0,4.105738396810182,0.6739420705999963,440.3586742316256,-95352.46480062712,-940.1074280680666,-2386733.518936178,-95352.46480062712,-940.1074280680666,-2386733.518936178,-95356.57053902393,-940.7813701386665,-2387173.87761041
020403010305,Middle Toms River,[-74.25532723  40.04584279],9453771,114824,020403010306,9453771,['020403010301' '020403010303' '020403010304'],[9441373 9443483 9453775],[9453771],0204030103,02040301,False,7640.3256,28536.661469044142,1805.1029149146807,4256416.084323967,0.0,0.0,0.0,0.0,0.0,-101883.69652295586,-563.3980210853193,-2801716.704956033,0.0,0.0,0.0,0.0,0.0,0.0,25.758761501899297,4.28042524080003,2436.6857787676227,-101883.69652295586,-563.3980210853193,-2801716.704956033,-101883.69652295586,-563.3980210853193,-2801716.704956033,-101909.45528445776,-567.6784463261193,-2804153.3907348
020403010306,Lower Toms River,[-74.19472491  39.94411394],9454915,114739,020403010404,9454915,['020403010305'],[9453771],[9454915],0204030103,02040301,False,7645.673,46359.08165428478,1708.0057030823864,4489061.113293586,0.0,0.0,0.0,0.0,0.0,-84152.55645571522,-662.1529269176135,-2574011.604106413,0.0,0.0,0.0,0.0,0.0,0.0,7.57109524919699,1.2438842565999977,700.7744827954131,-84152.55645571522,-662.1529269176135,-2574011.604106413,-84152.55645571522,-662.1529269176135,-2574011.604106413,-84160.12755096442,-663.3968111742136,-2574712.3785892087
020403010402,Upper Cedar Creek,[-74.35076053  39.88515208],9443919,119895,020403010403,9443919,,,[9443919 9453805],0204030104,02040301,False,6679.462,10751.718309097083,338.5880354044788,406687.11128623,0.0,0.0,0.0,0.0,0.0,-103266.69803090292,-1732.0451845955213,-5763799.88431377,0.0,0.0,0.0,0.0,0.0,0.0,0.04614293210000753,0.007586514199987793,4.3121718684083135,-103266.69803090292,-1732.0451845955213,-5763799.88431377,-103266.69803090292,-1732.0451845955213,-5763799.88431377,-103266.74417383502,-1732.052771109721,-5763804.196485639
020403010403,Lower Cedar Creek,[-74.25301809  39.8746609 ],9454953,119865,020403010404,9454953,['020403010402'],[9443919],[9454953],0204030104,02040301,False,7503.6315,14471.809145516632,821.35428024743,2329463.912361316,0.0,0.0,0.0,0.0,0.0,-113615.18055948337,-1504.7714847525701,-4602390.867338684,0.0,0.0,0.0,0.0,0.0,0.0,2.936292371899477,0.47148569720001704,274.3430817502634,-113615.18055948337,-1504.7714847525701,-4602390.867338684,-113615.18055948337,-1504.7714847525701,-4602390.867338684,-113618.11685185527,-1505.24297044977,-4602665.210420434
020403010405,Forked River-Barnegat Bay,[-74.19672278  39.83119002],26812379,121561,020403010407,26812379,['020403010404'],[9443475],[26812379  9454971  9444453  9444107  9445131  9455725],0204030104,02040301,False,8620.8946,47174.36849480977,2514.382770669393,7847962.019848669,0.0,0.0,0.0,0.0,0.0,-99984.30232719023,-158.09455533060716,-116020.41163133082,0.0,0.0,0.0,0.0,0.0,0.0,1.568762015198839,0.2543076816000791,140.01046346354997,-99984.30232719023,-158.09455533060716,-116020.41163133082,-99984.30232719023,-158.09455533060716,-116020.41163133082,-99985.87108920542,-158.34886301220723,-116160.42209479422
020403010406,Gunning River-Barnegat Bay,[-74.1801519   39.72717421],9455079,121439,020403010407,9455079,,,"[  9455079   9446711   9455053   9445645   9446491   9445741   9445893
 166248245   9445999   9445623   9446851   9445471   9446367   9445671
   9445907   9455109   9445761   9446517   9446133   9445525   9446565
   9446677   9446513   9446423]",0204030104,02040301,False,3884.3431,36731.560012230206,3289.7097192322763,10807465.605481287,0.0,0.0,0.0,0.0,0.0,-29574.17670476979,2085.563358232276,7219109.449701288,0.0,0.0,0.0,0.0,0.0,0.0,1.6900023483001405,0.26090422100002897,135.697786901801,-29574.17670476979,2085.563358232276,7219109.449701288,-29574.17670476979,2085.563358232276,7219109.449701288,-29575.86670711809,2085.302454011276,7218973.751914387
020403010407,Oyster Creek-Barnegat Bay,[-74.20653837  39.78524938],932040119,123329,020403010800,932040119,['020403010405' '020403010406'],[26812379  9455079],[932040119   9454999   9445175   9455727   9445105   9445257],0204030104,02040301,False,5803.2112,23631.644172507058,2928.668059193586,7158220.1522052325,0.0,0.0,0.0,0.0,0.0,-75429.17101149294,1129.6725871935862,1797213.6456452324,0.0,0.0,0.0,0.0,0.0,0.0,4.654949004101186,0.762349057799858,421.6938011306777,-75429.17101149294,1129.6725871935862,1797213.6456452324,-75429.17101149294,1129.6725871935862,1797213.6456452324,-75433.82596049705,1128.9102381357864,1796791.9518441018
020403010501,Upper Oswego River,[-74.38035024  39.78793615],9455121,107954,020403010502,9455121,,,[9455121],0204030105,02040301,False,9580.9668,16140.500895624238,779.0041253847008,559319.914442278,0.0,0.0,0.0,0.0,0.0,-147406.60238037576,-2191.095582615299,-8291577.215397721,0.0,0.0,0.0,0.0,0.0,0.0,0.011482663399168036,0.0015596498000145509,1.044210521090804,-147406.60238037576,-2191.095582615299,-8291577.215397721,-147406.60238037576,-2191.095582615299,-8291577.215397721,-147406.61386303915,-2191.097142265099,-8291578.259608243
020403010502,Lower Oswego River,[-74.46046531  39.72449518],9447825,107928,020403010504,9447825,['020403010501'],[9455121],[9447825],0204030105,02040301,False,9132.1334,14438.061713019311,875.0891779638697,997956.76687686,0.0,0.0,0.0,0.0,0.0,-141447.4554249807,-1955.8721760361302,-7438308.06804314,0.0,0.0,0.0,0.0,0.0,0.0,0.0273086693998863,0.003994686199979114,2.9405197285846043,-141447.4554249807,-1955.8721760361302,-7438308.06804314,-141447.4554249807,-1955.8721760361302,-7438308.06804314,-141447.4827336501,-1955.8761707223302,-7438311.008562868
020403010503,Upper Wading River,[-74.50142319  39.81589599],9454141,108018,020403010504,9454141,,,[9454141 9445279],0204030105,02040301,False,11526.2344,24000.13829210938,1097.3610661555022,1339442.9788542185,0.0,0.0,24.20987301711996,212.83261584312012,8665.954040434854,-172752.68291589062,-2475.771597844498,-9308492.35986578,0.0,0.0,0.0,0.0,0.0,0.0,0.07435233990030099,0.011654829799993216,5.268064796338422,-172752.68291589062,-2475.771597844498,-9308492.35986578,-172752.68291589062,-2475.771597844498,-9308492.35986578,-172752.75726823052,-2475.7832526742977,-9308497.627930578
020403010504,Middle Wading River,[-74.57009417  39.73719175],9447827,107996,020403010505,9447827,['020403010502' '020403010503'],[9447825 9454141],[9447827],0204030105,02040301,False,11072.9395,20290.38417067987,1076.4249102633075,969187.5084972469,0.0,0.0,0.0,0.0,0.0,-168724.69309432013,-2356.1863347366925,-9259994.001602752,0.0,0.0,0.0,0.0,0.0,0.0,0.0031854463001366184,0.0006199838000071622,0.23488700771247295,-168724.69309432013,-2356.1863347366925,-9259994.001602752,-168724.69309432013,-2356.1863347366925,-9259994.001602752,-168724.69627976645,-2356.1869547204924,-9259994.23648976
020403010505,Lower Wading River,[-74.48786007  39.63922924],9450727,107143,020403010610,9450727,['020403010504'],[9447827],[9450727 9454709 9468691],0204030105,02040301,False,7458.0864,5835.86387000795,515.9250980306182,674874.8803687864,0.0,0.0,0.0,0.0,0.0,-121473.67097799205,-1796.0816859693819,-6214905.335951214,0.0,0.0,0.0,0.0,0.0,0.0,0.0033761076000686785,0.0003293887999955558,0.2845348828805072,-121473.67097799205,-1796.0816859693819,-6214905.335951214,-121473.67097799205,-1796.0816859693819,-6214905.335951214,-121473.67435409965,-1796.0820153581817,-6214905.6204860965
020403010601,Springers Brook,[-74.72783331  39.80093391],9454323,107768,020403010605,9454323,,,[9454323 9445297],0204030106,02040301,False,5307.5328,17095.906638078064,1188.3493754463923,1424237.3681419648,0.0,0.0,0.0,0.0,0.0,-73503.67825792194,-456.98579255360784,-3478861.432498035,0.0,0.0,0.0,0.0,0.0,0.0,0.19382279530192648,0.055535803799984684,13.746477403421977,-73503.67825792194,-456.98579255360784,-3478861.432498035,-73503.67825792194,-456.98579255360784,-3478861.432498035,-73503.87208071724,-457.0413283574078,-3478875.1789754382
020403010602,Sleeper Branch,[-74.80982909  39.72501495],9448367,107450,020403010603,9448367,,,[9448367 9447599 9454325],0204030106,02040301,False,9172.6346,52495.925579654,1861.5659988460359,3351954.5283453837,0.0,0.0,0.0,0.0,0.0,-104080.947042346,-981.9507271539642,-5121725.315134616,0.0,0.0,0.0,0.0,0.0,0.0,0.4900596903016634,0.08848403780012148,45.365965633092856,-104080.947042346,-981.9507271539642,-5121725.315134616,-104080.947042346,-981.9507271539642,-5121725.315134616,-104081.4371020363,-982.0392111917644,-5121770.681100249
020403010603,Upper Mullica River,[-74.77765379  39.76042226],9448365,107458,020403010606,9448365,['020403010602'],[9448367],[9448365 9454219],0204030106,02040301,False,12555.9626,46296.24268477998,2071.8680335778085,3809225.7938804883,0.0,0.0,0.0,0.0,0.0,-168034.03889722002,-1820.4803724221915,-7789972.455999511,0.0,0.0,0.0,0.0,0.0,0.0,0.15732466070055295,0.03000310859997235,13.341858073451704,-168034.03889722002,-1820.4803724221915,-7789972.455999511,-168034.03889722002,-1820.4803724221915,-7789972.455999511,-168034.19622188073,-1820.5103755307916,-7789985.797857585
020403010604,Nescochague Creek,[-74.81263394  39.68121225],9454573,107378,020403010606,9454573,,,[9454573],0204030106,02040301,False,11307.989300000001,103317.87673005044,3255.494656350629,4266152.893091572,0.0,0.0,0.0,0.0,0.0,-89709.50062094956,-249.98202664937085,-6180167.622248427,0.0,0.0,0.0,0.0,0.0,0.0,2.6994629528914444,0.49043232519996227,232.6370179425138,-89709.50062094956,-249.98202664937085,-6180167.622248427,-89709.50062094956,-249.98202664937085,-6180167.622248427,-89712.20008390245,-250.47245897457077,-6180400.25926637
020403010605,Batsto River,[-74.6491709   39.76058715],9455405,107749,020403010606,9455405,['020403010601'],[9454323],[9455405],0204030106,02040301,False,12791.2871,32761.35062021192,1589.9750555851977,1763996.8169886668,0.0,0.0,0.0,0.0,0.0,-185585.9201767881,-2375.3239454148024,-10052594.205991333,0.0,0.0,0.0,0.0,0.0,0.0,0.023643456900046544,0.005237119800021617,1.836481501964954,-185585.9201767881,-2375.3239454148024,-10052594.205991333,-185585.9201767881,-2375.3239454148024,-10052594.205991333,-185585.94382024498,-2375.3291825346023,-10052596.042472834
020403010606,Middle Mullica River,[-74.65121942  39.62434988],9468667,107306,020403010610,9468667,['020403010603' '020403010604' '020403010605'],[9448365 9454573 9455405],[9468667 9455473],0204030106,02040301,False,14759.4131,107027.79442728266,2626.673220509545,3008112.2404310135,0.0,0.0,0.0,0.0,0.0,-144915.38718971735,-1948.7448404904549,-10626633.581348985,0.0,0.0,0.0,0.0,0.0,0.0,0.2084473039020036,0.03719459639998557,17.61025395205479,-144915.38718971735,-1948.7448404904549,-10626633.581348985,-144915.38718971735,-1948.7448404904549,-10626633.581348985,-144915.59563702124,-1948.7820350868549,-10626651.191602938
020403010607,Landing Creek,[-74.62280973  39.54911482],9455563,107264,020403010610,9455563,,,[9455563],0204030106,02040301,False,8304.9795,37684.311862135015,1397.3416805755953,1776436.0945660027,0.0,0.0,0.0,0.0,0.0,-104081.68820286499,-1177.2019644244047,-5895703.967533997,0.0,0.0,0.0,0.0,0.0,0.0,0.8551693860896172,0.15130798780000587,69.35306339911722,-104081.68820286499,-1177.2019644244047,-5895703.967533997,-104081.68820286499,-1177.2019644244047,-5895703.967533997,-104082.54337225108,-1177.3532724122047,-5895773.320597396
