"comid","in_drb","huc08"
4651348,t,"02040205"
4651352,t,"02040205"
4651354,t,"02040205"
4651360,t,"02040205"
4651362,t,"02040205"
4651364,t,"02040205"
4651366,t,"02040205"
4651370,t,"02040205"
4651372,t,"02040205"
4651374,t,"02040205"
4651376,t,"02040205"
4651378,t,"02040205"
4651384,t,"02040205"
4651386,t,"02040205"
4651388,t,"02040205"
4651390,t,"02040205"
4651392,t,"02040205"
4651394,t,"02040205"
4651396,t,"02040205"
4651398,t,"02040205"
4651400,t,"02040205"
4651402,t,"02040205"
4651404,t,"02040205"
4651412,t,"02040205"
4651416,t,"02040205"
4651418,t,"02040205"
4651420,t,"02040205"
4651422,t,"02040205"
4651424,t,"02040205"
4651426,t,"02040205"
4651428,t,"02040205"
4651430,t,"02040205"
4651432,t,"02040205"
4651434,t,"02040205"
4651436,t,"02040205"
4651438,t,"02040205"
4651442,t,"02040205"
4651444,t,"02040205"
4651446,t,"02040205"
4651448,t,"02040205"
4651450,t,"02040205"
4651452,t,"02040205"
4651454,t,"02040205"
4651456,t,"02040205"
4651458,t,"02040205"
4651460,t,"02040205"
4651462,t,"02040205"
4651464,t,"02040205"
4651466,t,"02040205"
4651468,t,"02040205"
4651470,t,"02040205"
4651472,t,"02040205"
4651474,t,"02040205"
4651476,t,"02040205"
4651478,t,"02040205"
4651480,t,"02040205"
4651482,t,"02040205"
4651484,t,"02040205"
4651486,t,"02040205"
4651488,t,"02040205"
4651490,t,"02040205"
4651492,t,"02040205"
4651494,t,"02040205"
4651496,t,"02040205"
4651498,t,"02040205"
4651500,t,"02040205"
4651502,t,"02040205"
4651504,t,"02040205"
4651508,t,"02040205"
4651510,t,"02040205"
4651512,t,"02040205"
4651514,t,"02040205"
4651516,t,"02040205"
4651518,t,"02040205"
4651520,t,"02040205"
4651532,t,"02040205"
4651536,t,"02040205"
4651540,t,"02040205"
4651548,t,"02040205"
4651552,t,"02040205"
4651554,t,"02040205"
4651556,t,"02040205"
4651558,t,"02040205"
4651560,t,"02040205"
4651562,t,"02040205"
4651564,t,"02040205"
4651566,t,"02040205"
4651568,t,"02040205"
4651570,t,"02040205"
4651572,t,"02040205"
4651574,t,"02040205"
4651576,t,"02040205"
4651578,t,"02040205"
4651580,t,"02040205"
4651582,t,"02040205"
4651584,t,"02040205"
4651586,t,"02040205"
4651590,t,"02040205"
4651594,t,"02040205"
4651834,t,"02040205"
4651836,t,"02040205"
4651838,t,"02040205"
4651840,t,"02040205"
4651844,t,"02040205"
4651848,t,"02040205"
4651850,t,"02040205"
4651852,t,"02040205"
4651854,t,"02040205"
4651856,t,"02040205"
4651858,t,"02040205"
4651860,t,"02040205"
4651862,t,"02040205"
4651868,t,"02040205"
4651880,t,"02040205"
4651882,t,"02040205"
4651884,t,"02040205"
4651886,t,"02040205"
4651888,t,"02040205"
4651890,t,"02040205"
4651892,t,"02040205"
4651894,t,"02040205"
4651896,t,"02040205"
4651898,t,"02040205"
4651900,t,"02040205"
4651902,t,"02040205"
4651904,t,"02040205"
4651906,t,"02040205"
4651908,t,"02040205"
4651910,t,"02040205"
4651912,t,"02040205"
4651914,t,"02040205"
4651916,t,"02040205"
4651918,t,"02040205"
4651920,t,"02040205"
4651922,t,"02040205"
4651926,t,"02040205"
4651930,t,"02040205"
4651932,t,"02040205"
4651934,t,"02040205"
4651936,t,"02040205"
4651938,t,"02040205"
4651940,t,"02040205"
4651942,t,"02040205"
4651944,t,"02040205"
4651946,t,"02040205"
4651948,t,"02040205"
4651950,t,"02040205"
4651952,t,"02040205"
4651956,t,"02040205"
4651960,t,"02040205"
4651962,t,"02040205"
4651964,t,"02040205"
4651966,t,"02040205"
4651972,t,"02040205"
4651974,t,"02040205"
4651976,t,"02040205"
4651978,t,"02040205"
4651980,t,"02040205"
4651984,t,"02040205"
4651986,t,"02040205"
4651988,t,"02040205"
4651990,t,"02040205"
4651996,t,"02040205"
4652004,t,"02040205"
4652006,t,"02040205"
4652008,t,"02040205"
4652010,t,"02040205"
4652012,t,"02040205"
4652014,t,"02040205"
4652016,t,"02040205"
4652018,t,"02040205"
4652020,t,"02040205"
4652024,t,"02040205"
4652026,t,"02040205"
4652028,t,"02040205"
4652030,t,"02040205"
4652032,t,"02040205"
4652034,t,"02040205"
4652036,t,"02040205"
4652038,t,"02040205"
4652040,t,"02040205"
4652044,t,"02040205"
4652046,t,"02040205"
4652048,t,"02040205"
4652050,t,"02040205"
4652052,t,"02040205"
4652056,t,"02040205"
4652058,t,"02040205"
4652060,t,"02040205"
4652062,t,"02040205"
4652066,t,"02040205"
4652070,t,"02040205"
4652076,t,"02040205"
4652078,t,"02040205"
4652080,t,"02040205"
4652084,t,"02040205"
4652086,t,"02040205"
4652088,t,"02040205"
4652094,t,"02040205"
4652096,t,"02040205"
4652098,t,"02040205"
4652100,t,"02040205"
4652106,t,"02040205"
4652108,t,"02040205"
4652110,t,"02040205"
4652112,t,"02040205"
4652114,t,"02040205"
4652118,t,"02040205"
4652120,t,"02040205"
4652122,t,"02040205"
4652124,t,"02040205"
4652126,t,"02040205"
4652128,t,"02040205"
4652132,t,"02040205"
4652134,t,"02040205"
4652136,t,"02040205"
4652138,t,"02040205"
4652140,t,"02040205"
4652142,t,"02040205"
4652144,t,"02040205"
4652146,t,"02040205"
4652148,t,"02040205"
4652150,t,"02040205"
4652152,t,"02040205"
4652154,t,"02040205"
4652156,t,"02040205"
4652158,t,"02040205"
4652160,t,"02040205"
4652162,t,"02040205"
4652164,t,"02040205"
4652168,t,"02040205"
4652170,t,"02040205"
4652172,t,"02040205"
4652174,t,"02040205"
4652176,t,"02040205"
4652178,t,"02040205"
4652180,t,"02040205"
4652182,t,"02040205"
4652184,t,"02040205"
4652186,t,"02040205"
4652188,t,"02040205"
4652192,t,"02040205"
4652194,t,"02040205"
4652196,t,"02040205"
4652198,t,"02040205"
4652200,t,"02040205"
4652202,t,"02040205"
4652204,t,"02040205"
4652206,t,"02040205"
4652208,t,"02040205"
4652210,t,"02040205"
4652212,t,"02040205"
4652214,t,"02040205"
4652216,t,"02040205"
4652218,t,"02040205"
4652220,t,"02040205"
4652222,t,"02040205"
4652224,t,"02040205"
4652226,t,"02040205"
4652234,t,"02040205"
4652238,t,"02040205"
4652258,t,"02040205"
4652260,t,"02040205"
4652262,t,"02040205"
4652264,t,"02040205"
4652266,t,"02040205"
4652268,t,"02040205"
4652270,t,"02040205"
4652276,t,"02040205"
4652278,t,"02040205"
4652280,t,"02040205"
4652282,t,"02040205"
4652288,t,"02040205"
4652290,t,"02040205"
4652292,t,"02040205"
4652294,t,"02040205"
4652296,t,"02040205"
4652298,t,"02040205"
4652300,t,"02040205"
4652302,t,"02040205"
4652304,t,"02040205"
4652306,t,"02040205"
4652308,t,"02040205"
4652310,t,"02040205"
4652312,t,"02040205"
4652314,t,"02040205"
4652316,t,"02040205"
4652318,t,"02040205"
4652322,t,"02040205"
4652324,t,"02040205"
4652326,t,"02040205"
4652328,t,"02040205"
4652332,t,"02040205"
4652334,t,"02040205"
4652336,t,"02040205"
4652338,t,"02040205"
4652340,t,"02040205"
4652342,t,"02040205"
4652344,t,"02040205"
4652346,t,"02040205"
4652348,t,"02040205"
4652350,t,"02040205"
4652352,t,"02040205"
4652354,t,"02040205"
4652358,t,"02040205"
4652360,t,"02040205"
4652362,t,"02040205"
4652364,t,"02040205"
4652366,t,"02040205"
4652368,t,"02040205"
4652370,t,"02040205"
4652372,t,"02040205"
4652374,t,"02040205"
4652376,t,"02040205"
4652380,t,"02040205"
4652382,t,"02040205"
4652384,t,"02040205"
4652386,t,"02040205"
4652388,t,"02040205"
4652390,t,"02040205"
4652394,t,"02040205"
4652396,t,"02040205"
4652400,t,"02040205"
4652402,t,"02040205"
4652404,t,"02040205"
4652406,t,"02040205"
4652408,t,"02040205"
4652410,t,"02040205"
4652412,t,"02040205"
4652416,t,"02040205"
4652418,t,"02040205"
4652420,t,"02040205"
4652424,t,"02040205"
4652430,t,"02040205"
4652432,t,"02040205"
4652442,t,"02040205"
4652444,t,"02040205"
4652446,t,"02040205"
4652450,t,"02040205"
4652456,t,"02040205"
4652458,t,"02040205"
4652460,t,"02040205"
4652462,t,"02040205"
4653258,t,"02040205"
4653260,t,"02040205"
4653262,t,"02040205"
4653264,t,"02040205"
4653266,t,"02040205"
4653268,t,"02040205"
4653270,t,"02040205"
4653272,t,"02040205"
4653274,t,"02040205"
4653276,t,"02040205"
4653278,t,"02040205"
4653280,t,"02040205"
4653282,t,"02040205"
4653284,t,"02040205"
4653286,t,"02040205"
4653288,t,"02040205"
4653290,t,"02040205"
4653292,t,"02040205"
4653294,t,"02040205"
4653296,t,"02040205"
4653298,t,"02040205"
4653300,t,"02040205"
4653302,t,"02040205"
4653304,t,"02040205"
4653306,t,"02040205"
4653308,t,"02040205"
4653310,t,"02040205"
4653312,t,"02040205"
4653314,t,"02040205"
4653316,t,"02040205"
4653318,t,"02040205"
4653320,t,"02040205"
4653322,t,"02040205"
4653324,t,"02040205"
4653326,t,"02040205"
4653328,t,"02040205"
4653330,t,"02040205"
4653332,t,"02040205"
4653334,t,"02040205"
4653336,t,"02040205"
4653338,t,"02040205"
4653340,t,"02040205"
4653342,t,"02040205"
4653344,t,"02040205"
4653346,t,"02040205"
4653348,t,"02040205"
4653350,t,"02040205"
4653352,t,"02040205"
4653354,t,"02040205"
4653358,t,"02040205"
4653360,t,"02040205"
4653362,t,"02040205"
4653364,t,"02040205"
4653368,t,"02040205"
4653370,t,"02040205"
4653372,t,"02040205"
4653376,t,"02040205"
4653378,t,"02040205"
4653380,t,"02040205"
4653382,t,"02040205"
4653384,t,"02040205"
4653386,t,"02040205"
4653388,t,"02040205"
4653390,t,"02040205"
4653392,t,"02040205"
4653394,t,"02040205"
4653396,t,"02040205"
4653398,t,"02040205"
4653400,t,"02040205"
4653402,t,"02040205"
4653404,t,"02040205"
4653406,t,"02040205"
4653408,t,"02040205"
4653410,t,"02040205"
4653412,t,"02040205"
4653414,t,"02040205"
4653416,t,"02040205"
4653418,t,"02040205"
4653420,t,"02040205"
4653422,t,"02040205"
4653424,t,"02040205"
4653426,t,"02040205"
4653428,t,"02040205"
4653580,t,"02040205"
4653584,t,"02040205"
4653586,t,"02040205"
4653588,t,"02040205"
4653592,t,"02040205"
4653594,t,"02040205"
4653596,t,"02040205"
4653598,t,"02040205"
4653600,t,"02040205"
4653602,t,"02040205"
4653604,t,"02040205"
4653606,t,"02040205"
4653608,t,"02040205"
4653610,t,"02040205"
4653612,t,"02040205"
4653622,t,"02040205"
4653628,t,"02040205"
4653646,t,"02040205"
4653666,t,"02040205"
4653670,t,"02040205"
4653674,t,"02040205"
4653678,t,"02040205"
4653680,t,"02040205"
4653682,t,"02040205"
4653684,t,"02040205"
4653686,t,"02040205"
4653688,t,"02040205"
4653694,t,"02040205"
4653700,t,"02040205"
4653704,t,"02040205"
4653706,t,"02040205"
4653708,t,"02040205"
4653710,t,"02040205"
4653716,t,"02040205"
4653718,t,"02040205"
4653726,t,"02040205"
4653732,t,"02040205"
4653738,t,"02040205"
4653740,t,"02040205"
4653742,t,"02040205"
4653744,t,"02040205"
4653746,t,"02040205"
4653748,t,"02040205"
4653750,t,"02040205"
4653752,t,"02040205"
4653754,t,"02040205"
4653756,t,"02040205"
4653758,t,"02040205"
4653760,t,"02040205"
4653762,t,"02040205"
4653764,t,"02040205"
4653766,t,"02040205"
4653770,t,"02040205"
4653772,t,"02040205"
4653774,t,"02040205"
4653776,t,"02040205"
4653778,t,"02040205"
4653780,t,"02040205"
4653782,t,"02040205"
4653784,t,"02040205"
4653786,t,"02040205"
4653788,t,"02040205"
4653790,t,"02040205"
4653792,t,"02040205"
4653798,t,"02040205"
4653800,t,"02040205"
4653802,t,"02040205"
4655348,t,"02040205"
4655350,t,"02040205"
4655352,t,"02040205"
4655354,t,"02040205"
4655356,t,"02040205"
4655358,t,"02040205"
4655398,t,"02040205"
4655410,t,"02040205"
4655416,t,"02040205"
4655418,t,"02040205"
4655420,t,"02040205"
4655422,t,"02040205"
4655424,t,"02040205"
4655426,t,"02040205"
4655428,t,"02040205"
4655432,t,"02040205"
4655434,t,"02040205"
4655436,t,"02040205"
4655440,t,"02040205"
4655442,t,"02040205"
4655444,t,"02040205"
4655448,t,"02040205"
4655452,t,"02040205"
8074112,t,"02040205"
8074114,t,"02040205"
8074116,t,"02040205"
8074120,t,"02040205"
24902754,t,"02040205"
24902756,t,"02040205"
24902758,t,"02040205"
24902764,t,"02040205"
24902770,t,"02040205"
24902780,t,"02040205"
24902788,t,"02040205"
24902792,t,"02040205"
24902794,t,"02040205"
24902796,t,"02040205"
24902806,t,"02040205"
24902810,t,"02040205"
24902814,t,"02040205"
24902816,t,"02040205"
24902818,t,"02040205"
24902820,t,"02040205"
24902822,t,"02040205"
24902824,t,"02040205"
24902834,t,"02040205"
24902836,t,"02040205"
24902838,t,"02040205"
24902840,t,"02040205"
24902842,t,"02040205"
24902854,t,"02040205"
24902860,t,"02040205"
24903566,t,"02040205"
24946489,t,"02040205"
24946511,t,"02040205"
932040001,t,"02040205"
932040002,t,"02040205"
932040105,t,"02040205"
932040106,t,"02040205"
932040107,t,"02040205"
932040108,t,"02040205"
932040109,t,"02040205"
932040111,t,"02040205"
932040113,t,"02040205"
932040114,t,"02040205"
932040115,t,"02040205"
932040116,t,"02040205"
932040160,t,"02040205"
932040161,t,"02040205"
932040162,t,"02040205"
932040183,t,"02040205"
932040184,t,"02040205"
932040185,t,"02040205"
932040347,t,"02040205"
932040348,t,"02040205"
932040349,t,"02040205"
932040350,t,"02040205"
932040351,t,"02040205"
932040352,t,"02040205"
932040353,t,"02040205"
932040354,t,"02040205"
932040355,t,"02040205"
932040356,t,"02040205"
932040357,t,"02040205"
932040358,t,"02040205"
932040359,t,"02040205"
932040360,t,"02040205"
932040361,t,"02040205"
932040362,t,"02040205"
932040363,t,"02040205"
932040364,t,"02040205"
932040365,t,"02040205"
9436501,t,"02040206"
9437183,t,"02040206"
9437359,t,"02040206"
9437361,t,"02040206"
9437363,t,"02040206"
9437371,t,"02040206"
9437447,t,"02040206"
9437453,t,"02040206"
9437475,t,"02040206"
9437479,t,"02040206"
9437485,t,"02040206"
9437487,t,"02040206"
9479154,t,"02040206"
9479156,t,"02040206"
9479158,t,"02040206"
9479160,t,"02040206"
9479162,t,"02040206"
9479388,t,"02040206"
9480468,t,"02040206"
9480476,t,"02040206"
9480494,t,"02040206"
9480500,t,"02040206"
9480502,t,"02040206"
9480512,t,"02040206"
9480516,t,"02040206"
9480520,t,"02040206"
9480526,t,"02040206"
9480528,t,"02040206"
9480530,t,"02040206"
9480540,t,"02040206"
9480542,t,"02040206"
9480550,t,"02040206"
9480552,t,"02040206"
9480554,t,"02040206"
9480564,t,"02040206"
9480566,t,"02040206"
9480568,t,"02040206"
9480570,t,"02040206"
9480574,t,"02040206"
9480576,t,"02040206"
9480578,t,"02040206"
9480582,t,"02040206"
9480588,t,"02040206"
9480590,t,"02040206"
9480592,t,"02040206"
9480596,t,"02040206"
9480604,t,"02040206"
9480606,t,"02040206"
9480608,t,"02040206"
9480612,t,"02040206"
9480614,t,"02040206"
9480616,t,"02040206"
9480618,t,"02040206"
9480620,t,"02040206"
9480622,t,"02040206"
9480626,t,"02040206"
9480638,t,"02040206"
9480640,t,"02040206"
9480644,t,"02040206"
9480658,t,"02040206"
9480660,t,"02040206"
9480662,t,"02040206"
9480666,t,"02040206"
9480690,t,"02040206"
9480694,t,"02040206"
9480698,t,"02040206"
9480700,t,"02040206"
9480702,t,"02040206"
9480708,t,"02040206"
9480722,t,"02040206"
9480730,t,"02040206"
9480734,t,"02040206"
9480740,t,"02040206"
9480744,t,"02040206"
9480748,t,"02040206"
9480752,t,"02040206"
9480756,t,"02040206"
9480758,t,"02040206"
9480760,t,"02040206"
9480764,t,"02040206"
9480768,t,"02040206"
9480770,t,"02040206"
9480776,t,"02040206"
9480778,t,"02040206"
9480780,t,"02040206"
9480782,t,"02040206"
9480784,t,"02040206"
9480786,t,"02040206"
9480788,t,"02040206"
9480790,t,"02040206"
9480792,t,"02040206"
9480794,t,"02040206"
9480796,t,"02040206"
9480798,t,"02040206"
9480800,t,"02040206"
9480802,t,"02040206"
9480804,t,"02040206"
9480806,t,"02040206"
9480808,t,"02040206"
9480810,t,"02040206"
9480812,t,"02040206"
9480814,t,"02040206"
9480816,t,"02040206"
9480818,t,"02040206"
9480820,t,"02040206"
9480822,t,"02040206"
9480824,t,"02040206"
9480826,t,"02040206"
9480828,t,"02040206"
9480830,t,"02040206"
9480832,t,"02040206"
9480834,t,"02040206"
9480838,t,"02040206"
9480840,t,"02040206"
9480842,t,"02040206"
9480844,t,"02040206"
9480846,t,"02040206"
9480848,t,"02040206"
9480850,t,"02040206"
9480852,t,"02040206"
9480854,t,"02040206"
9480856,t,"02040206"
9480858,t,"02040206"
9480860,t,"02040206"
9480862,t,"02040206"
9480864,t,"02040206"
9480866,t,"02040206"
9480868,t,"02040206"
9480870,t,"02040206"
9480872,t,"02040206"
9480874,t,"02040206"
9480876,t,"02040206"
9480880,t,"02040206"
9480882,t,"02040206"
9480884,t,"02040206"
9480886,t,"02040206"
9480888,t,"02040206"
9480890,t,"02040206"
9480892,t,"02040206"
9480894,t,"02040206"
9480898,t,"02040206"
9480900,t,"02040206"
9480902,t,"02040206"
9480904,t,"02040206"
9480906,t,"02040206"
9480908,t,"02040206"
9480910,t,"02040206"
9480912,t,"02040206"
9480914,t,"02040206"
9480916,t,"02040206"
9480920,t,"02040206"
9480922,t,"02040206"
9480924,t,"02040206"
9480926,t,"02040206"
9480928,t,"02040206"
9480930,t,"02040206"
9480932,t,"02040206"
9480934,t,"02040206"
9480940,t,"02040206"
9480942,t,"02040206"
9480944,t,"02040206"
9480946,t,"02040206"
9480948,t,"02040206"
9480952,t,"02040206"
9480954,t,"02040206"
9480956,t,"02040206"
9480958,t,"02040206"
9480962,t,"02040206"
9480964,t,"02040206"
9480966,t,"02040206"
9480968,t,"02040206"
9480970,t,"02040206"
9480974,t,"02040206"
9480978,t,"02040206"
9480980,t,"02040206"
9480982,t,"02040206"
9480984,t,"02040206"
9480986,t,"02040206"
9480990,t,"02040206"
9480992,t,"02040206"
9480994,t,"02040206"
9480996,t,"02040206"
9480998,t,"02040206"
9481002,t,"02040206"
9481004,t,"02040206"
9481006,t,"02040206"
9481008,t,"02040206"
9481010,t,"02040206"
9481012,t,"02040206"
9481014,t,"02040206"
9481016,t,"02040206"
9481020,t,"02040206"
9481022,t,"02040206"
9481024,t,"02040206"
9481026,t,"02040206"
9481028,t,"02040206"
9481030,t,"02040206"
9481034,t,"02040206"
9481036,t,"02040206"
9481038,t,"02040206"
9481040,t,"02040206"
9481042,t,"02040206"
9481044,t,"02040206"
9481048,t,"02040206"
9481050,t,"02040206"
9481052,t,"02040206"
9481054,t,"02040206"
9481056,t,"02040206"
9481058,t,"02040206"
9481060,t,"02040206"
9481062,t,"02040206"
9481064,t,"02040206"
9481066,t,"02040206"
9481068,t,"02040206"
9481070,t,"02040206"
9481072,t,"02040206"
9481074,t,"02040206"
9481076,t,"02040206"
9481078,t,"02040206"
9481080,t,"02040206"
9481082,t,"02040206"
9481084,t,"02040206"
9481086,t,"02040206"
9481088,t,"02040206"
9481090,t,"02040206"
9481092,t,"02040206"
9481094,t,"02040206"
9481096,t,"02040206"
9481098,t,"02040206"
9481102,t,"02040206"
9481106,t,"02040206"
9481108,t,"02040206"
9481110,t,"02040206"
9481112,t,"02040206"
9481114,t,"02040206"
9481116,t,"02040206"
9481118,t,"02040206"
9481120,t,"02040206"
9481122,t,"02040206"
9481124,t,"02040206"
9481126,t,"02040206"
9481130,t,"02040206"
9481132,t,"02040206"
9481134,t,"02040206"
9481136,t,"02040206"
9481138,t,"02040206"
9481142,t,"02040206"
9481144,t,"02040206"
9481146,t,"02040206"
9481148,t,"02040206"
9481150,t,"02040206"
9481152,t,"02040206"
9481156,t,"02040206"
9481158,t,"02040206"
9481160,t,"02040206"
9481162,t,"02040206"
9481164,t,"02040206"
9481166,t,"02040206"
9481168,t,"02040206"
9481170,t,"02040206"
9481172,t,"02040206"
9481174,t,"02040206"
9481176,t,"02040206"
9481178,t,"02040206"
9481180,t,"02040206"
9481184,t,"02040206"
9481186,t,"02040206"
9481188,t,"02040206"
9481194,t,"02040206"
9481200,t,"02040206"
9481202,t,"02040206"
9481204,t,"02040206"
9481206,t,"02040206"
9481208,t,"02040206"
9481210,t,"02040206"
9481212,t,"02040206"
9481214,t,"02040206"
9481216,t,"02040206"
9481218,t,"02040206"
9481220,t,"02040206"
9481222,t,"02040206"
9481226,t,"02040206"
9481228,t,"02040206"
9481230,t,"02040206"
9481232,t,"02040206"
9481234,t,"02040206"
9481236,t,"02040206"
9481238,t,"02040206"
9481242,t,"02040206"
9481244,t,"02040206"
9481246,t,"02040206"
9481248,t,"02040206"
9481250,t,"02040206"
9481252,t,"02040206"
9481254,t,"02040206"
9481256,t,"02040206"
9481258,t,"02040206"
9481260,t,"02040206"
9481262,t,"02040206"
9481264,t,"02040206"
9481266,t,"02040206"
9481268,t,"02040206"
9481270,t,"02040206"
9481272,t,"02040206"
9481274,t,"02040206"
9481276,t,"02040206"
9481278,t,"02040206"
9481280,t,"02040206"
9481282,t,"02040206"
9481284,t,"02040206"
9481286,t,"02040206"
9481290,t,"02040206"
9481292,t,"02040206"
9481294,t,"02040206"
9481296,t,"02040206"
9481298,t,"02040206"
9481300,t,"02040206"
9481302,t,"02040206"
9481304,t,"02040206"
9481306,t,"02040206"
9481310,t,"02040206"
9481314,t,"02040206"
9481316,t,"02040206"
9481586,t,"02040206"
9481588,t,"02040206"
9481592,t,"02040206"
9481600,t,"02040206"
9481602,t,"02040206"
9481604,t,"02040206"
9481606,t,"02040206"
9481608,t,"02040206"
9481610,t,"02040206"
9481612,t,"02040206"
9481614,t,"02040206"
9481616,t,"02040206"
9481618,t,"02040206"
9481620,t,"02040206"
9481622,t,"02040206"
9481624,t,"02040206"
9481626,t,"02040206"
9481628,t,"02040206"
9481630,t,"02040206"
9481632,t,"02040206"
9481634,t,"02040206"
9481636,t,"02040206"
9481640,t,"02040206"
9481642,t,"02040206"
9481644,t,"02040206"
9481646,t,"02040206"
9481648,t,"02040206"
9481650,t,"02040206"
9481652,t,"02040206"
9481656,t,"02040206"
9481660,t,"02040206"
9481662,t,"02040206"
9481664,t,"02040206"
9481668,t,"02040206"
9481670,t,"02040206"
9481672,t,"02040206"
9481674,t,"02040206"
9481676,t,"02040206"
9481678,t,"02040206"
9481680,t,"02040206"
9481682,t,"02040206"
9481684,t,"02040206"
9481686,t,"02040206"
9481688,t,"02040206"
9481690,t,"02040206"
9481692,t,"02040206"
9481694,t,"02040206"
9481696,t,"02040206"
9481698,t,"02040206"
9481700,t,"02040206"
9481702,t,"02040206"
9481704,t,"02040206"
9481706,t,"02040206"
9481708,t,"02040206"
9481710,t,"02040206"
9481712,t,"02040206"
9481714,t,"02040206"
9481716,t,"02040206"
9481718,t,"02040206"
9481720,t,"02040206"
9481722,t,"02040206"
9481724,t,"02040206"
9481726,t,"02040206"
9481728,t,"02040206"
9481730,t,"02040206"
9481732,t,"02040206"
9481734,t,"02040206"
9481736,t,"02040206"
9481738,t,"02040206"
9481740,t,"02040206"
9481742,t,"02040206"
9481744,t,"02040206"
9481746,t,"02040206"
9481748,t,"02040206"
9481750,t,"02040206"
9481752,t,"02040206"
9481754,t,"02040206"
9481756,t,"02040206"
9481758,t,"02040206"
9481760,t,"02040206"
9481762,t,"02040206"
9481764,t,"02040206"
9481766,t,"02040206"
9481768,t,"02040206"
9481770,t,"02040206"
9481772,t,"02040206"
9481774,t,"02040206"
9481776,t,"02040206"
9481778,t,"02040206"
9481780,t,"02040206"
9481782,t,"02040206"
9481784,t,"02040206"
9481786,t,"02040206"
9481788,t,"02040206"
9481790,t,"02040206"
9481792,t,"02040206"
9481794,t,"02040206"
9481796,t,"02040206"
9481798,t,"02040206"
9481800,t,"02040206"
9481804,t,"02040206"
9481806,t,"02040206"
9481808,t,"02040206"
9481810,t,"02040206"
9481812,t,"02040206"
9481816,t,"02040206"
9481818,t,"02040206"
9481820,t,"02040206"
9481822,t,"02040206"
9481824,t,"02040206"
9481826,t,"02040206"
9481828,t,"02040206"
9481830,t,"02040206"
9481832,t,"02040206"
9481836,t,"02040206"
9481838,t,"02040206"
9481840,t,"02040206"
9481842,t,"02040206"
9481846,t,"02040206"
9481848,t,"02040206"
9481850,t,"02040206"
9481852,t,"02040206"
9481854,t,"02040206"
9481866,t,"02040206"
9481868,t,"02040206"
9481886,t,"02040206"
9481894,t,"02040206"
9481896,t,"02040206"
9481900,t,"02040206"
9481902,t,"02040206"
9481906,t,"02040206"
9481908,t,"02040206"
9481910,t,"02040206"
9481912,t,"02040206"
9481918,t,"02040206"
9481920,t,"02040206"
9481922,t,"02040206"
9481924,t,"02040206"
9481926,t,"02040206"
9481928,t,"02040206"
9481932,t,"02040206"
9481934,t,"02040206"
9481936,t,"02040206"
9481938,t,"02040206"
9481940,t,"02040206"
9481942,t,"02040206"
9481944,t,"02040206"
9481946,t,"02040206"
9481950,t,"02040206"
9481956,t,"02040206"
9481958,t,"02040206"
9481960,t,"02040206"
9481966,t,"02040206"
9481968,t,"02040206"
9481970,t,"02040206"
9481972,t,"02040206"
9481974,t,"02040206"
9481976,t,"02040206"
9481978,t,"02040206"
9481982,t,"02040206"
9481984,t,"02040206"
9481990,t,"02040206"
9481992,t,"02040206"
9481994,t,"02040206"
9481998,t,"02040206"
9482000,t,"02040206"
9482002,t,"02040206"
9482004,t,"02040206"
9482006,t,"02040206"
9482008,t,"02040206"
9482010,t,"02040206"
9482012,t,"02040206"
9482014,t,"02040206"
9482016,t,"02040206"
9482020,t,"02040206"
9482024,t,"02040206"
9482028,t,"02040206"
9482030,t,"02040206"
9482032,t,"02040206"
9482034,t,"02040206"
9482036,t,"02040206"
9482038,t,"02040206"
9482040,t,"02040206"
9482042,t,"02040206"
9482044,t,"02040206"
9482046,t,"02040206"
9482050,t,"02040206"
9482052,t,"02040206"
9482054,t,"02040206"
9482056,t,"02040206"
9482058,t,"02040206"
9482060,t,"02040206"
9482062,t,"02040206"
9482064,t,"02040206"
9482066,t,"02040206"
9482068,t,"02040206"
9482070,t,"02040206"
9482072,t,"02040206"
9482074,t,"02040206"
9482076,t,"02040206"
9482078,t,"02040206"
9482080,t,"02040206"
9482082,t,"02040206"
9482084,t,"02040206"
9482086,t,"02040206"
9482088,t,"02040206"
9482090,t,"02040206"
9482092,t,"02040206"
9482094,t,"02040206"
9482096,t,"02040206"
9482100,t,"02040206"
9482102,t,"02040206"
9482104,t,"02040206"
9482106,t,"02040206"
9482108,t,"02040206"
9482110,t,"02040206"
9482112,t,"02040206"
9482114,t,"02040206"
9482116,t,"02040206"
9482118,t,"02040206"
9482120,t,"02040206"
9482122,t,"02040206"
9482126,t,"02040206"
9482128,t,"02040206"
9482130,t,"02040206"
9482132,t,"02040206"
9482134,t,"02040206"
9482136,t,"02040206"
9482138,t,"02040206"
9482140,t,"02040206"
9482142,t,"02040206"
9482144,t,"02040206"
9482146,t,"02040206"
9482148,t,"02040206"
9482150,t,"02040206"
9482152,t,"02040206"
9482154,t,"02040206"
9482156,t,"02040206"
9482158,t,"02040206"
9482160,t,"02040206"
9482162,t,"02040206"
9482164,t,"02040206"
9482166,t,"02040206"
9482168,t,"02040206"
9482170,t,"02040206"
9482172,t,"02040206"
9482174,t,"02040206"
9482176,t,"02040206"
9482178,t,"02040206"
9482180,t,"02040206"
9482182,t,"02040206"
9482184,t,"02040206"
9482186,t,"02040206"
9482188,t,"02040206"
9482190,t,"02040206"
9482192,t,"02040206"
9482196,t,"02040206"
