"gid","huc12","area_sqkm","tss_hay_pas_kg","tss_crop_kg","tss_wooded_kg","tss_wetland_kg","tss_open_land_kg","tss_barren_kg","tss_dev_ld_kg","tss_dev_md_kg","tss_dev_hd_kg","tss_dev_os_kg","tss_farm_animal_kg","tss_streambank_eros_kg","tss_subsurface_kg","tss_pt_source_kg","tss_septic_kg","tn_hay_pas_kg","tn_crop_kg","tn_wooded_kg","tn_wetland_kg","tn_open_land_kg","tn_barren_kg","tn_dev_ld_kg","tn_dev_md_kg","tn_dev_hd_kg","tn_dev_os_kg","tn_farm_animal_kg","tn_streambank_eros_kg","tn_subsurface_kg","tn_pt_source_kg","tn_septic_kg","tp_hay_pas_kg","tp_crop_kg","tp_wooded_kg","tp_wetland_kg","tp_open_land_kg","tp_barren_kg","tp_dev_ld_kg","tp_dev_md_kg","tp_dev_hd_kg","tp_dev_os_kg","tp_farm_animal_kg","tp_streambank_eros_kg","tp_subsurface_kg","tp_pt_source_kg","tp_septic_kg","tss_hay_pas_lb_acre","tss_crop_lb_acre","tss_wooded_lb_acre","tss_wetland_lb_acre","tss_open_land_lb_acre","tss_barren_lb_acre","tss_dev_ld_lb_acre","tss_dev_md_lb_acre","tss_dev_hd_lb_acre","tss_dev_os_lb_acre","tn_hay_pas_lb_acre","tn_crop_lb_acre","tn_wooded_lb_acre","tn_wetland_lb_acre","tn_open_land_lb_acre","tn_barren_lb_acre","tn_dev_ld_lb_acre","tn_dev_md_lb_acre","tn_dev_hd_lb_acre","tn_dev_os_lb_acre","tp_hay_pas_lb_acre","tp_crop_lb_acre","tp_wooded_lb_acre","tp_wetland_lb_acre","tp_open_land_lb_acre","tp_barren_lb_acre","tp_dev_ld_lb_acre","tp_dev_md_lb_acre","tp_dev_hd_lb_acre","tp_dev_os_lb_acre"
93,"020401040301",89.15,198.20,8441.10,821.70,65.60,412.60,0.00,12.70,7.60,0.00,391.60,0.00,202280.00,0.00,0.00,0.00,0.90,49.30,810.20,19.50,7.60,0.00,0.30,0.10,0.00,8.20,482.70,198.00,10237.90,0.00,0.00,0.30,12.20,43.40,1.10,0.60,0.00,0.00,0.00,0.00,0.90,128.70,59.00,268.00,0.00,0.00,13.7396929242598,669.419634221782,0.0837429488767398,0.794016178474997,40.9014436921591,0,12.5896348737378,8.37106080843457,0,9.37673745018014,0.0623901293230769,3.90972597968676,0.08257093486666,0.236026150613757,0.753395472759111,0,0.297392949773333,0.110145536953086,0,0.19634639195985,0.020796709774359,0.967518396595911,0.00442307895977912,0.0133142956756478,0.0594785899546667,0,0,0,0,0.0215502137516908
354,"020402050504",25.22,7501.50,6788.10,1225.40,504.40,389.50,0.00,9492.40,33983.00,14211.30,8285.90,0.00,1631930.00,0.00,0.00,0.00,15.20,22.70,21.40,49.20,6.00,0.00,258.40,730.50,305.50,225.50,262.90,472.00,14515.60,8758.90,1745.50,9.10,8.10,2.20,3.00,0.50,0.00,27.40,74.90,31.30,23.90,61.70,376.00,165.00,750.80,0.00,283.828653018405,810.736177653158,2.84218780730185,3.68743863976572,57.6291313117977,0,11.9293983959956,60.5784607813174,64.475063724085,13.0565794655161,0.575111047907718,2.71117267464043,0.0496350735076379,0.359678788811406,0.887740148577114,0,0.32473942791341,1.30219714565378,1.38601901076664,0.355333599183419,0.344309903681595,0.967422848660241,0.00510267110826184,0.0219316334641101,0.0739783457147595,0,0.0344344439815303,0.13351754443459,0.142004566405878,0.0376606342371783
144,"020401050302",81.78,30724.10,2339154.10,4619.30,563.90,103.60,19.40,5025.60,5203.50,2271.90,14095.80,0.00,1746167.00,0.00,0.00,0.00,479.30,13151.70,374.00,91.70,2.60,21.00,120.80,112.70,49.20,339.00,1525.50,1551.00,35614.60,12460.80,246.50,219.30,4194.50,25.50,5.50,0.20,0.70,13.00,11.60,5.00,36.50,349.50,633.00,606.30,1068.10,0.00,49.8561179032622,827.000413440074,1.28109822896893,1.88152007603705,33.1289350500186,0.434117624198846,12.4113769172967,78.3933239182138,67.8360484528149,11.7166737699563,0.77776199501478,4.64974126221091,0.103723667576122,0.30596806343784,0.831421149903943,0.469921139596689,0.298331409505221,1.69788173452151,1.46904951092851,0.281782687610152,0.355858972473902,1.48295199284835,0.00707206824382647,0.0183514105660646,0.063955473069534,0.0156640379865563,0.0321052013540386,0.174759788114016,0.149293649484605,0.0303394339167272
16,"020401010303",84.57,135077.50,121295.90,13633.00,88.70,441.50,7.20,1030.60,1222.40,70.10,3771.10,0.00,880075.00,0.00,0.00,0.00,999.90,949.00,653.40,26.10,6.10,3.30,24.40,21.70,1.20,89.20,2169.30,827.00,14858.60,0.00,54.80,487.60,290.10,54.10,1.50,0.80,0.10,2.60,2.20,0.10,9.60,470.10,362.00,491.30,0.00,0.00,129.313040956084,589.709751453511,1.79743136504932,0.846286642441279,40.9031113161765,0.82993381332093,11.3013707240559,71.7027893102412,347.454096318511,10.5394093871837,0.957229069622907,4.61379613102654,0.0861469708738522,0.24902008306333,0.565139250348079,0.380386331105426,0.267565928262144,1.27286528798448,5.94785899546667,0.249294719667149,0.46679157350548,1.41039226302508,0.00713276878523937,0.0143114990266282,0.0741166229964694,0.0115268585183463,0.0285111235033432,0.12904625039474,0.495654916288889,0.026829924986599
51,"020401020305",91.45,70918.10,28118.90,25701.00,49.40,2951.00,0.00,90.50,8.00,0.00,2897.80,0.00,397591.00,0.00,0.00,0.00,1312.60,526.00,937.30,15.90,34.20,0.00,1.90,0.10,0.00,59.70,1838.90,393.00,10307.20,0.00,0.00,510.40,90.80,73.60,0.90,3.90,0.00,0.20,0.00,0.00,6.60,389.00,115.00,447.00,0.00,0.00,56.2729607281951,224.613553998963,3.0232285556562,0.844322512574866,112.513665997578,0,21.360366630545,0,0,10.5185559606147,1.04153789021179,4.20168389956415,0.110255325676688,0.271755626517012,1.30395370285231,0,0.448449686166138,0,0,0.21670156354776,0.404998429958935,0.725309692168108,0.00865762506113755,0.0153823939537931,0.148696474886667,0,0.0472052301227513,0,0,0.0239569567741243
429,"020403010302",86.90,405.40,42143.60,1566.30,166.50,841.70,64.90,6777.20,12269.30,1962.50,10751.70,0.00,1850742.00,0.00,0.00,0.00,2.20,386.30,17.70,905.40,30.70,97.40,174.10,232.60,37.20,276.10,199.20,1660.00,21896.10,0.00,582.90,0.40,52.40,1.70,47.70,1.10,3.30,18.60,23.70,3.80,29.50,52.40,307.00,462.80,0.00,0.00,24.807222600434,127.02148087633,0.386500532886907,0.0541903891011229,6.96482041803602,0.204500979447863,11.3140872302899,70.0211728776427,78.7629775884166,11.56119527815,0.134622322942661,1.16431434577317,0.00436765589740041,0.294678548301241,0.254033487981117,0.306909020003419,0.290648436934643,1.32745346607709,1.49298484906451,0.296887563482725,0.0244767859895748,0.157934433648755,0.000419492374326593,0.0155248141749163,0.00910217709378594,0.0103983548871795,0.0310514699999102,0.135256436569334,0.152509205011966,0.0317210544105049
349,"020402050402",64.91,252058.60,867061.90,14007.10,413.90,5036.00,0.00,3156.00,11251.90,5258.50,12205.40,0.00,2289373.00,0.00,0.00,0.00,904.00,2766.70,165.00,52.10,31.10,0.00,73.80,246.50,115.20,285.30,1298.00,1372.00,19314.60,3447.40,584.50,329.30,870.10,19.60,3.10,5.00,0.00,8.00,25.30,11.80,30.80,301.70,520.00,389.30,114.70,0.00,204.72607010716,2194.3502346785,3.76971709722001,2.52028955592102,145.546248305006,0,11.652044065607,55.0548820591407,66.3206457329548,10.5138451777414,0.734243415526678,7.00193238139632,0.0444062883138767,0.317243502931832,0.898826116418918,0,0.272471752864953,1.2061099394394,1.45291212103003,0.245760075803302,0.26746278399661,2.20203902304295,0.00527492879364838,0.0188762928807808,0.144505806498218,0,0.0295362333728947,0.123791405548953,0.148822595730506,0.0265314067113274
460,"020403020102",37.19,3806.20,453100.60,2428.40,0.90,549.20,2.00,2694.70,5916.70,613.30,7273.20,0.00,628984.00,0.00,0.00,0.00,64.90,2774.40,58.40,186.00,10.70,0.30,65.50,108.30,11.20,176.70,658.90,630.00,25669.40,0.00,286.70,15.50,411.30,4.20,9.80,0.50,0.00,7.00,11.00,1.10,19.00,158.90,108.00,310.50,0.00,0.00,18.7344760911496,729.871758087245,1.58093964499368,0.0013736394908699,32.4063904792688,0.793047866062222,10.736666422216,66.3493539186984,119.209866729402,10.3532376138781,0.319443933139512,4.46910952145562,0.0380196323783688,0.283885494779779,0.631369952891799,0.118957179909333,0.260975860264648,1.21446668402911,2.17699414213159,0.251528500023684,0.0762924647713781,0.662537754532402,0.00273428862995118,0.0149574077894722,0.0295032688267196,0,0.0278905499519471,0.123353033465561,0.213811924673638,0.0270460752713638
243,"020402020301",55.91,19443.10,90701.10,1036.20,573.20,110.20,0.70,20182.30,98162.80,36233.00,21659.70,0.00,4621793.00,0.00,0.00,0.00,129.00,245.60,65.70,86.80,2.40,0.20,528.40,2067.50,763.10,567.10,542.60,1589.00,41967.10,0.00,4782.70,63.80,125.80,4.60,5.20,0.20,0.00,56.40,212.00,78.20,60.60,129.60,1380.00,473.60,0.00,0.00,135.067527721044,1438.60627608992,1.8177229667618,2.54806634992638,43.6969374200284,1.15652813800741,13.3619932104685,59.3424495873679,70.9423842855829,13.6534869519807,0.896138531202056,3.89545111809764,0.115252266856061,0.385855127658077,0.951657439274667,0.330436610859259,0.349835113560474,1.24986771487654,1.49411126454691,0.357479210259988,0.443206498377451,1.99530843101255,0.00806941290011994,0.0231157449749078,0.0793047866062222,0,0.0373404625374919,0.12816055891358,0.153111651012408,0.0382000355171139
114,"020401040606",47.25,10095.00,11153.50,5524.90,142.40,4.90,7.90,1608.30,2775.80,505.40,7625.40,0.00,769504.00,0.00,0.00,0.00,39.40,43.20,411.80,103.10,0.80,5.20,36.70,53.30,9.70,174.20,80.50,569.00,5542.30,397.40,125.70,16.60,15.40,27.70,5.60,0.00,0.20,4.00,5.40,1.00,18.90,21.30,240.00,145.10,1528.00,0.00,641.491843581581,825.11747892957,1.38410100935278,0.412153343530148,3.03588636226944,0.474627131961481,12.9725272883225,72.0334511327067,78.2824983413764,11.1278286432189,2.50369278227977,3.19586453487761,0.103164364178804,0.298405967120493,0.495654916288889,0.312412795721482,0.296021731941452,1.38316267215695,1.50245396500069,0.254211942933975,1.0548553346661,1.1392665240073,0.00693941934859855,0.0162082775545564,0,0.0120158767585185,0.0322639489854444,0.140132803558115,0.154892161340278,0.0275809742907699
251,"020402020404",105.26,113.60,13024.80,1044.80,630.80,203.20,6.20,37010.90,117726.80,46937.70,38382.10,0.00,8197642.00,0.00,0.00,0.00,6.90,135.20,42.40,308.20,9.30,15.60,993.20,2511.00,1001.20,1030.00,331.10,4665.00,68383.50,0.00,6144.40,1.90,21.20,2.90,16.60,0.30,0.50,105.50,257.40,102.60,109.40,88.70,1531.00,802.20,0.00,0.00,4.12501087841888,189.04263993205,0.822326727334071,0.585394347865626,17.0706913542207,0.110940811588127,11.5954834178923,57.4018663115034,66.3101090616873,12.034207269818,0.250550836805372,1.96229999069569,0.0333716053206016,0.286015437558951,0.781286562963842,0.279141396899158,0.311168713288534,1.22432688485702,1.41442126888538,0.322943077317617,0.068992259410175,0.307697927535123,0.00228249187334304,0.0154051144175165,0.0252027923536723,0.00894683964420377,0.0330530600603507,0.125504476368855,0.144945687362805,0.0343009443286867
442,"020403010504",110.39,0.90,7585.50,1649.60,546.30,237.10,1.10,1300.80,621.80,21.70,3427.60,0.00,869244.00,0.00,0.00,0.00,0.10,2207.30,19.50,1438.40,24.20,1.60,31.70,10.90,0.40,83.50,666.90,788.00,12614.70,0.00,30.30,0.00,258.00,2.10,76.10,0.70,0.10,3.40,1.10,0.00,9.00,171.50,183.00,517.60,0.00,0.00,0.637270606657143,9.44789638776069,0.286466382842881,0.10814181108216,2.20280750987995,0.0893803947406193,11.1935401928574,91.999470730875,0,10.3434203413808,0.070807845184127,2.74923758443137,0.00338633272637984,0.284735824749366,0.224833157904238,0.130007846895446,0.272782306360378,1.61272793658176,0,0.251976776317335,0,0.321344310598149,0.000364681985917829,0.0150642354445403,0.00650343845177549,0.00812549043096539,0.0292574082531636,0.162752360572471,0,0.0271591734952816
205,"020401060803",25.12,17608.50,1023872.50,2211.30,66.80,0.00,73.60,1575.10,2042.30,453.80,3086.10,0.00,213921.00,0.00,0.00,0.00,208.60,5490.30,99.30,14.50,0.00,7.80,39.40,40.10,8.90,77.10,448.20,206.00,10957.30,1777.00,91.80,94.30,1792.60,8.10,0.90,0.00,0.40,4.20,4.10,0.90,8.30,102.80,80.00,193.60,368.30,0.00,74.9162196864627,1128.00052962435,1.89642999634851,1.80434596229416,0,1.43059615054362,12.1795016949552,80.3393678997459,80.3315003613921,12.2961466009577,0.88749884581856,6.04866456301597,0.0851605384332324,0.391661922953073,0,0.151612092041307,0.304661524208771,1.57744143993527,1.57547455534683,0.307194485899303,0.401203936532551,1.97490776381299,0.00694663002325461,0.0243100503901907,0,0.00777497907904139,0.0324766091796152,0.161284536252734,0.159317651664286,0.0330702235144516
330,"020402050101",52.57,67095.80,914570.70,5002.20,729.20,1333.60,0.20,2282.80,4812.50,1241.70,9257.20,0.00,1323317.00,0.00,0.00,0.00,402.00,3687.90,38.60,132.20,15.20,0.30,53.10,96.30,24.80,215.40,6064.70,815.00,65741.40,5906.50,240.50,169.80,1254.10,7.10,7.70,1.80,0.00,5.70,9.80,2.50,23.30,1387.50,381.00,633.80,557.50,0.00,68.9465390947155,1101.2060336421,2.18090779105448,1.98534229584102,59.2829951894944,0.247827458144444,11.9417524317074,63.5243484591286,69.9380351768083,10.2993865119405,0.413088579554542,4.44048528065539,0.0168292032974897,0.359931776618463,0.675691006958844,0.371741187216667,0.277776000579842,1.27114696241332,1.39684567317778,0.239649986461564,0.174483683602889,1.51002266614331,0.00309552703140354,0.0209642562780799,0.0800160402977578,0,0.0298177627741073,0.129358673225862,0.140811055763889,0.0259231415253224
218,"020402010103",113.31,43210.30,1343138.30,4637.00,1615.40,4682.10,1.90,5845.50,10797.10,3890.60,14290.10,0.00,3172031.00,0.00,0.00,0.00,479.10,7654.90,105.10,592.30,116.50,1.70,143.40,226.60,81.70,350.60,1508.80,1992.00,96443.50,0.00,539.90,145.60,1634.00,8.80,32.30,6.10,0.10,15.40,23.20,8.40,37.60,397.00,670.00,1087.60,0.00,0.00,30.5700794023948,515.69239835075,1.06773447624054,0.807830249480978,22.3682494800598,0.34879420035144,11.0459428637693,62.2283220542182,68.7484854657237,11.0403839439792,0.338949857827586,2.93906721306001,0.0242007533864311,0.29619775706796,0.556566725278608,0.312079021367078,0.270975657628009,1.30599307012863,1.443672251722,0.270869945679814,0.103007930076595,0.627367545773302,0.00202632378497235,0.0161526043445806,0.0291421203793949,0.0183575894921811,0.0291005936364807,0.133711558812817,0.148431418781699,0.0290493723832316
148,"020401050501",94.10,5374.20,33544.20,8280.80,1114.70,517.60,44.50,10687.00,22486.40,5466.20,26289.80,0.00,4083316.00,0.00,0.00,0.00,89.80,238.50,727.00,466.00,15.60,51.00,252.80,446.40,108.50,621.90,1168.80,2759.00,37678.90,0.00,1040.00,37.10,59.20,46.60,25.60,0.90,1.70,27.40,45.60,11.10,67.30,291.30,1172.00,728.20,0.00,0.00,64.4975460319551,916.052211734311,1.81917349118209,0.990865378743229,41.3791910759885,0.558396044933052,13.4939857097933,68.2307603895835,78.9897639480561,12.3695178871818,1.0777194063618,6.51315137933333,0.159711516772459,0.414230973799538,1.24713172485591,0.639959512170464,0.319198988250748,1.35451701641481,1.56788800050567,0.29260790017567,0.445249331581544,1.61668160023704,0.0102373544451122,0.0227560363289016,0.0719499072032258,0.0213319837390155,0.0345967257835067,0.138364641461728,0.160401445213022,0.0316650774751931
334,"020402050105",54.13,58496.70,411623.30,7979.50,569.30,2189.80,24.70,5693.30,19852.30,7508.90,17601.70,0.00,3423822.00,0.00,0.00,0.00,302.40,1486.40,101.60,59.90,15.40,10.50,136.10,419.80,158.80,420.70,6228.10,2099.00,40926.80,201113.40,1014.50,116.50,479.20,12.40,3.70,2.40,0.40,14.70,43.00,16.30,45.30,1425.10,868.00,477.50,12819.90,0.00,89.6265129572681,1495.77061806493,3.43785336566317,3.02439811193209,114.251066914675,1.15496947474864,11.5086139270291,58.8510173124516,68.3530431757877,10.7132917542115,0.463326264870974,5.40133040741792,0.0437729058150733,0.318217893737454,0.803482706405146,0.490978926512579,0.275116778576337,1.24447328862485,1.44554638579753,0.256059462494917,0.178497056406972,1.74133310766595,0.0053423625207373,0.0196561971089913,0.125218084115088,0.0187039591052411,0.0297150378036161,0.12747106100731,0.148377872093827,0.0275718888781073
149,"020401050502",117.70,17517.40,215316.10,7010.60,1234.90,953.70,57.20,5986.50,13616.10,3945.10,17639.30,0.00,3569457.00,0.00,0.00,0.00,113.10,854.40,879.90,571.20,31.60,81.30,139.00,276.60,80.20,409.70,2319.50,2086.00,36912.00,0.00,635.50,46.20,289.60,53.30,31.30,1.70,2.80,15.10,28.30,8.20,44.40,569.90,999.00,759.70,0.00,0.00,81.9885309782718,1350.91751292595,0.823109332038773,0.786993579074444,31.0990851095206,0.406472562175261,13.5552222766717,58.4319212613086,80.6353901134555,12.3917592869316,0.52935383411023,5.3606020313573,0.103308404596028,0.36402197130725,1.03044048386374,0.577731106728124,0.314737475395868,1.18699696835937,1.63923811490181,0.28781775806613,0.216234722686937,1.81698308553496,0.00625791335943665,0.0199472823913111,0.0554350893217836,0.0198972582882995,0.0341909056005583,0.121446182952169,0.167602899528614,0.0311913801760707
385,"020402060503",101.43,2271.00,639353.20,1237.50,87.30,1392.00,28.30,9619.90,17089.90,3676.70,17105.50,0.00,2586905.00,0.00,0.00,0.00,55.20,6173.10,40.80,453.10,57.80,50.10,244.30,334.30,71.90,434.40,261.20,1662.00,66279.00,0.00,852.10,10.70,591.30,2.40,23.90,1.60,1.70,26.10,34.10,7.30,46.40,68.40,239.00,834.10,0.00,0.00,11.111868853821,216.816199250844,0.352472680673198,0.0548320017639486,12.3647247934432,0.161601775702483,11.1197544990846,65.8941497774055,73.0410593474692,11.0353054413375,0.270090339379533,2.09340952637037,0.0116209174718921,0.284586254286885,0.513420325474871,0.286086535784255,0.282389216533059,1.28897268390024,1.42836025976638,0.280245341189501,0.0523544679594384,0.200520492611946,0.000683583380699536,0.01501128112438,0.0142123273487853,0.00970752716233999,0.0301692941118004,0.131480611788807,0.145021278112581,0.0299341248416041
389,"020402060507",127.13,334.40,79591.30,1415.90,455.80,1698.60,36.20,2767.20,4715.30,907.90,9952.20,0.00,2615309.00,0.00,0.00,0.00,12.00,957.50,118.10,1894.40,56.60,154.20,65.30,91.10,17.50,234.90,337.30,1987.00,17610.90,0.00,234.10,2.50,96.00,6.60,99.80,1.80,5.20,7.00,9.30,1.80,25.30,87.20,292.00,483.60,0.00,0.00,7.43260107654728,172.007059685301,0.391049951786386,0.0684843235807859,15.8255533986524,0.105483292002691,10.7406130333173,66.8715773040629,78.9482628945056,10.115568251595,0.26672013432586,2.069280934583,0.0326174159940477,0.284635152679774,0.527332110187051,0.449323857094337,0.253455489691969,1.29196460297333,1.52174755000975,0.238755951678991,0.0555666946512207,0.207468375686651,0.00182281918340995,0.0149950317976359,0.0167702791225564,0.0151522960887844,0.0271698074708083,0.131891007767859,0.15652260514386,0.025715306843246
472,"020403020301",79.20,245.50,48899.00,5439.70,74.20,8755.10,2.90,367.80,958.00,80.40,4942.80,0.00,575843.00,0.00,0.00,0.00,3.80,481.00,174.40,753.20,201.90,9.30,7.90,17.30,1.50,105.90,206.80,428.00,9741.10,0.00,46.20,0.80,55.50,11.10,39.70,8.00,0.30,0.90,1.80,0.10,11.60,54.40,74.00,344.90,0.00,0.00,18.298237887056,223.692014320354,1.08527946872891,0.0279688161440629,24.155348497639,0.146673393595692,12.7039636384009,71.4041217751512,44.2785058551407,9.15516861073513,0.283231380736508,2.20036930996729,0.0347947017935405,0.283909869537846,0.557042736424863,0.470366400151701,0.272869257051026,1.28944812808989,0.826091527148148,0.196150432118809,0.0596276591024227,0.253888766534687,0.00221457104305217,0.0149644474517426,0.022072025217429,0.0151731096823129,0.031086371056446,0.134162232980451,0.0550727684765432,0.021485788598472
469,"020403020203",78.20,340.50,56012.30,3543.50,138.50,318.10,4.20,2299.90,3820.70,357.30,9479.00,0.00,775693.00,0.00,0.00,0.00,9.60,925.60,37.40,648.50,8.00,1.60,53.60,69.50,6.50,220.90,184.20,639.00,23831.90,0.00,183.20,2.30,108.20,3.60,34.20,0.30,0.10,5.80,7.10,0.70,23.90,50.40,121.00,458.10,0.00,0.00,9.67166183360268,116.576829173412,0.758241714710505,0.0604244396672926,21.5983327221227,0.346958441402222,10.3350565908687,70.3995813630096,93.2092113631684,10.0155893231771,0.272681214691882,1.92642532234724,0.00800288983495778,0.282925986456601,0.543183469905632,0.132174644343704,0.240862225866586,1.28059541569062,1.69566155572515,0.233404755933096,0.0653298743532633,0.225193625624429,0.000770331641867593,0.0149206919611654,0.0203693801214612,0.00826091527148148,0.0260634498139216,0.130823416566956,0.18260970600117,0.0252529364726166
219,"020402010104",68.25,38789.80,1868122.90,2120.90,811.50,2515.90,6.90,5895.00,10864.30,5332.40,13132.10,0.00,2350350.00,0.00,0.00,0.00,428.40,7872.20,63.70,326.60,50.20,5.80,144.00,240.10,117.80,320.80,1029.20,1256.00,64219.90,0.00,552.60,146.10,2184.40,5.10,17.80,3.20,0.20,15.50,24.70,12.10,34.50,271.40,539.00,663.70,0.00,0.00,33.275103966533,913.835972974938,1.4809248601213,0.821787648520652,32.0158717301981,0.41707547834065,12.2588031530229,57.747385598256,62.5569296004467,11.5060808311779,0.367494922357494,3.85087059660438,0.0444787182751317,0.330740414056494,0.638815835627785,0.350585184692141,0.299451680073841,1.27621174692721,1.38196802695458,0.281078481784472,0.125329150691946,1.0685503075662,0.00356109047414712,0.0180256563692762,0.0407213281675082,0.012089144299729,0.0322326461190593,0.131288755306548,0.141950875434214,0.0302282033091156
444,"020403010601",54.67,3873.80,251935.60,1683.50,1295.60,654.40,9.50,996.20,1922.00,392.80,5254.10,0.00,887210.00,0.00,0.00,0.00,92.80,2198.40,22.50,733.10,12.00,7.10,22.70,37.40,7.60,119.80,327.00,722.00,9219.10,0.00,95.60,25.50,353.70,2.20,39.40,0.70,0.20,2.50,3.80,0.80,13.00,84.10,175.00,260.50,0.00,0.00,11.700597286532,279.639723946234,1.07095559465102,0.504137627212973,31.490929827131,0.3875491115016,12.6608058360767,46.4706706881583,70.7975458611911,9.93029740962231,0.28029723480566,2.44014728019145,0.0143133358358468,0.285260338460814,0.577462038394822,0.289641967543301,0.288496579480969,0.904267993619729,1.36980995047111,0.226423103799462,0.0770213306847451,0.392594656570104,0.00139952617061613,0.0153311380921512,0.0336852855730313,0.00815892866319159,0.0317727510441595,0.0918774966779404,0.144190521102222,0.0245701197779049
342,"020402050303",86.85,256495.90,1319512.90,5971.20,584.80,2371.90,0.10,5327.60,13245.80,3729.30,22073.40,0.00,3643097.00,0.00,0.00,0.00,1348.90,5138.80,109.10,78.70,22.30,0.20,123.70,268.10,75.50,512.60,9348.60,2297.00,96144.50,5472.50,660.90,511.10,1566.80,11.00,4.70,2.70,0.00,13.40,27.40,7.70,55.40,2139.40,920.00,930.00,542.50,0.00,88.9449426962908,1266.8727476835,2.24931952891337,2.36812904449136,78.1158734847585,0.330436610859259,12.0002323654655,57.7173265070713,76.8584565204222,10.3405219311102,0.467757313871398,4.93379464179243,0.0410973942598554,0.31869315287529,0.734425557026061,0.660873221718518,0.278629916586846,1.16822051039166,1.55600607816262,0.240132990019077,0.177233866943192,1.50429466894224,0.0041436419510395,0.0190325008705701,0.0889214799986711,0,0.0301830305761014,0.119392920495082,0.158692010620559,0.0259527265841921
